anio,cveestado,estado,cveddr,ddr,cvecader,cader,cvempio,municipio,cvecultivo,cultivo,cvevariedad,variedad,cveunidad,unidadmedida,cveciclo,ciclo,cvemoda,modalidad,sembrada,cosechada,siniestrada,produccion,rendimiento,pmr,valor
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,130.0,130.0,0.0,559.0,4.3,2000.0,1118000.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,412.0,20.6,391.4,35.02,1.7,12000.0,420240.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,378.0,256.0,122.0,563.2,2.2,9500.0,5350400.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2130.0,1065.0,1065.0,7561.5,7.1,3750.0,28355625.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,20300,MANDARINA,0,,500,Tonelada,3,PERENNES,1,RIEGO,3.0,0.0,3.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,5.0,0.0,5.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,4.5,0.0,4.5,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,28.0,0.0,28.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,130.0,130.0,0.0,2210.0,17.0,500.0,1105000.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1400.0,700.0,700.0,4130.0,5.9,3800.0,15694000.0
2011,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,370.0,8.14,361.86,35.0,4.3,3900.0,136500.0
2011,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1615.6,823.96,791.64,164.79,0.2,11500.0,1895085.0
2011,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,388.82,202.19,186.63,90.99,0.45,6200.0,564138.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,146.05,146.05,0.0,628.02,4.3,2000.0,1256040.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,25.35,0.0,25.35,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,75.58,37.79,37.79,68.02,1.8,6500.0,442130.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,76.39,0.0,76.39,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,110.0,0.0,110.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5047.76,252.39,4795.37,429.06,1.7,12000.0,5148720.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,246.89,0.0,246.89,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,25.0,0.0,25.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,18690.04,9345.02,9345.02,68218.65,7.3,3600.0,245587140.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,20300,MANDARINA,0,,500,Tonelada,3,PERENNES,1,RIEGO,77.0,0.0,77.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,45.0,0.0,45.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,75.0,10.0,65.0,175.0,17.5,500.0,87500.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,24900,PEPINO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6.0,0.0,6.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9891.0,9891.0,0.0,67258.8,6.8,3800.0,255583440.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),400,INDUSTRIAL,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,561.6,34.82,526.78,1044.6,30.0,5500.0,5745300.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,400.03,0.0,400.03,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,31200,TORONJA (POMELO),0,,500,Tonelada,3,PERENNES,1,RIEGO,127.0,0.0,127.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,279.0,279.0,0.0,1088.0,3.9,3800.0,4134400.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,101.0,46.0,55.0,11.5,0.25,11500.0,132250.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,93.28,93.28,0.0,525.0,5.63,2000.0,1050000.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,46.0,20.0,26.0,10.0,0.5,6200.0,62000.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5.4,0.0,5.4,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,259.74,129.87,129.87,233.77,1.8,6500.0,1519505.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,30.4,0.0,30.4,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,8486.97,424.35,8062.62,721.4,1.7,12000.0,8656800.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1834.69,0.0,1834.69,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,20.0,0.0,20.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,17320.2,8660.1,8660.1,61486.71,7.1,3700.0,227500827.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,35.0,0.0,35.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,24400,PAPA,100,ALPHA (Blanca),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,14354.0,14354.0,0.0,97607.2,6.8,3800.0,370907360.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,30800,TOMATE ROJO (JITOMATE),400,INDUSTRIAL,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,255.32,15.83,239.49,474.9,30.0,5500.0,2611950.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,304.0,0.0,304.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,829.0,829.0,0.0,3235.0,3.9,3800.0,12293000.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,38.4,38.4,0.0,10.0,0.26,11500.0,115000.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,507.22,507.22,0.0,2130.32,4.2,2000.0,4260640.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,423.71,0.0,423.71,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,10.0,5.0,5.0,9.0,1.8,6500.0,58500.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,200.0,0.0,200.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,3600,BELL PEPPER MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,124.5,0.0,124.5,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,423.95,0.0,423.95,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,12001.59,600.08,11401.51,1020.14,1.7,12000.0,12241680.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5468.29,0.0,5468.29,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,35.0,0.0,35.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,20.0,17.0,3.0,238.0,14.0,2200.0,523600.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,41870.0,20935.0,20935.0,152825.5,7.3,3650.0,557813075.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,45.0,0.0,45.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,25.0,0.0,25.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,21200,MELON,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,40.0,0.0,40.0,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24400,PAPA,100,ALPHA (Blanca),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1650.38,0.0,1650.38,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,40.0,40.0,0.0,720.0,18.0,550.0,396000.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24900,PEPINO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,83.63,0.0,83.63,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,28700,SANDIA,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,233.09,0.0,233.09,0.0,0.0,0.0,0.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,15481.0,15481.0,0.0,105270.8,6.8,3800.0,400029040.0
2011,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),400,INDUSTRIAL,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,513.26,31.82,481.44,954.6,30.0,5500.0,5250300.0
